Timestamp,Gender,Year,FinAid,Sports,Orientation,Race,Religion,Conc,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Notes,Location,Day,Initials
10/2/2013 14:52:59,Male,Senior,None,,Heterosexual,"White, Asian",Agnostic,"Physical sciences (incl. math, CS)",Strongly agree,Somewhat disapprove,A moderate role,None of the above,My parents' income and savings,"Yes, I support converting all bathrooms",Not sure,Once a day,"Yes, and I am or plan to",Strongly disapprove,No opinion,,J. Walter Wilson: Front/Main Door,Day 1,KK
10/2/2013 14:53:50,Male,First-year,None,No,Heterosexual,,Catholic,"Humanities/arts, Social sciences",Strongly disagree,Somewhat approve,No role,None of the above,"Federal loans, Non-University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",30-34,Once or twice a month,"Yes, but I am not or do not plan to",Somewhat approve,Strongly approve,"For #8, wrote ""what?""",J. Walter Wilson: Front/Main Door,Day 1,KK
10/2/2013 15:05:43,Female,Junior,Just loans,No,Heterosexual,Other,Protestant,Life sciences,Somewhat agree,No opinion,A moderate role,Anxiety,Federal loans,"Yes, I support converting some bathrooms",18-24,Three to five times a week,"No, but I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Front/Main Door,Day 1,DO
10/2/2013 15:06:05,Male,Senior,"Grants, covering all costs",No,Heterosexual,Hispanic,Agnostic,Humanities/arts,Not familiar enough to answer,No opinion,A small role,None of the above,"University grants and scholarships, My own income and savings","Yes, I support converting some bathrooms",25-29,More than once a day,"No, and I would not have wanted to even if I felt more prepared",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:07:11,Female,Senior,None,No,Heterosexual,White,Protestant,Humanities/arts,No opinion,No opinion,A small role,None of the above,My parents' income and savings,"Yes, I support converting some bathrooms",25-29,,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Front/Main Door,Day 1,DO
10/2/2013 15:08:12,Female,Senior,None,Yes,Heterosexual,Asian,Other Christian,"Physical sciences (incl. math, CS)",Somewhat disagree,No opinion,A small role,None of the above,My parents' income and savings,"Yes, I support converting some bathrooms",25-29,Less than once a month,"Yes, and I am or plan to",,Somewhat disapprove,"Q10 circled ""somewhat disapprove"" ""strongly disapprove"" ",J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:08:37,Male,Senior,Grants and loans,No,Heterosexual,White,,"Humanities/arts, Life sciences",Not familiar enough to answer,No opinion,No role,None of the above,"University grants and scholarships, Federal loans, My parents' income and savings",Don't know,Not sure,,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,"Answered ""Buddhist"" and ""Atheist"" for the religion control question. Masturbation question left blank.",J. Walter Wilson: Front/Main Door,Day 1,KB
10/2/2013 15:09:32,Female,Sophomore,None,No,Heterosexual,White,Atheist,"Physical sciences (incl. math, CS)",No opinion,No opinion,A small role,None of the above,My parents' income and savings,"Yes, I support converting all bathrooms",30-34,Once or twice a week,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:09:51,Female,Senior,None,No,Heterosexual,"White, Other",Jewish,Social sciences,Strongly agree,Strongly disapprove,A small role,None of the above,"Non-University grants and scholarships, My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting some bathrooms",30-34,Less than once a month,"Yes, but I am not or do not plan to",Somewhat approve,Somewhat approve,ALSO ATHIEST,J. Walter Wilson: Front/Main Door,Day 1,DO
10/2/2013 15:10:53,Female,Senior,None,No,Heterosexual,Asian,Muslim,Life sciences,Somewhat agree,Somewhat approve,A moderate role,None of the above,"My parents' income and savings, My own income and savings","No, I do not support converting any bathrooms",25-29,I have never masturbated,"Yes, and I am or plan to",Somewhat approve,Somewhat approve,,J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:11:17,Female,First-year,"Grants, covering some costs",No,Heterosexual,"White, Asian",Catholic,,Not familiar enough to answer,Strongly approve,A small role,None of the above,"University grants and scholarships, Non-University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",25-29,Less than once a month,"Yes, but I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,"Wrote ""None yet"" next to the concentration area control question.",J. Walter Wilson: Front/Main Door,Day 1,KB
10/2/2013 15:11:26,Female,First-year,None,No,Heterosexual,White,Agnostic,"Physical sciences (incl. math, CS)",Somewhat agree,No opinion,A small role,None of the above,"Non-University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",30-34,Once or twice a month,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,,J. Walter Wilson: Front/Main Door,Day 1,DO
10/2/2013 15:12:27,Female,Sophomore,Just loans,No,Heterosexual,White,Agnostic,Humanities/arts,No opinion,No opinion,A small role,None of the above,"Federal loans, My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions, My parents borrow money from outside sources","Yes, I support converting some bathrooms",25-29,Once a day,"No, and I am not sure if I will",I have not heard of the strategic plan,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:13:26,Male,Junior,None,No,Heterosexual,White,Atheist,Life sciences,Somewhat agree,No opinion,A small role,,"My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",25-29,Three to five times a week,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Front/Main Door,Day 1,DO
10/2/2013 15:14:01,Female,Sophomore,None,No,Heterosexual,"White, Other",Other religion,Life sciences,Somewhat agree,No opinion,A moderate role,,"Non-University grants and scholarships, My parents' income and savings",Don't know,25-29,Less than once a month,"Yes, and I am or plan to",Somewhat approve,No opinion,"Q5: wrote ""GI Bill""",J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:14:12,Male,First-year,None,No,Heterosexual,Asian,Other Christian,Humanities/arts,Somewhat disagree,Somewhat approve,A moderate role,"Depression, Anxiety, Another mental health condition",None of the above,"Yes, I support converting some bathrooms",30-34,Once a day,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,"Wrote: ""I was on med leave last year for Cancer, does that count?"" next to Q4",J. Walter Wilson: Front/Main Door,Day 1,KB
10/2/2013 15:14:59,Female,Sophomore,"Grants, covering all costs",No,Heterosexual,Black,Other Christian,Life sciences,No opinion,Somewhat approve,A small role,None of the above,University grants and scholarships,"Yes, I support converting all bathrooms",25-29,I have never masturbated,"Yes, and I am or plan to",Somewhat approve,Strongly approve,,J. Walter Wilson: Front/Main Door,Day 1,DO
10/2/2013 15:15:28,Female,Junior,Grants and loans,No,Heterosexual,Asian,Protestant,Social sciences,No opinion,Somewhat disapprove,A small role,None of the above,"University grants and scholarships, Federal loans, Non-University grants and scholarships, My parents' income and savings, My own income and savings, My parents borrow money from outside sources","Yes, I support converting some bathrooms",30-34,Less than once a month,"No, and I would not have wanted to even if I felt more prepared",Somewhat disapprove,Somewhat approve,,J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:17:05,Female,First-year,"Grants, covering some costs",No,Heterosexual,"Black, Other",Muslim,"Physical sciences (incl. math, CS)",Somewhat agree,No opinion,A small role,None of the above,"University grants and scholarships, Federal loans, Non-University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",30-34,Once or twice a month,"No, and I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,No opinion,ALSO AGNOSTIC,J. Walter Wilson: Front/Main Door,Day 1,DO
10/2/2013 15:18:04,Male,Senior,Grants and loans,No,Heterosexual,White,Atheist,Social sciences,Somewhat agree,Somewhat approve,A moderate role,None of the above,"University grants and scholarships, Federal loans, My own income and savings","Yes, I support converting some bathrooms",,Three to five times a week,"No, and for that reason, I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,"Q7: circled ""25-29"" and ""30-34"" ",J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:18:38,Female,Sophomore,None,No,Bisexual,White,,Humanities/arts,Not familiar enough to answer,Somewhat approve,A moderate role,"Depression, Anxiety","My parents' income and savings, My own income and savings","No, I do not support converting any bathrooms",,Once or twice a month,"No, and I would not have wanted to even if I felt more prepared",I have not heard of the strategic plan,No opinion,"Religion control: circled Catholic, Agnostic and Atheist
Q7: circled 35-39, I don't intend to get married and Not sure",J. Walter Wilson: Front/Main Door,Day 1,
10/2/2013 15:19:25,Male,Senior,Grants and loans,No,Heterosexual,White,Agnostic,Social sciences,No opinion,No opinion,A small role,"Depression, Anxiety, Bipolar disorder","University grants and scholarships, Federal loans, My parents' income and savings, My own income and savings","Yes, I support converting all bathrooms",35-39,Three to five times a week,"Yes, but I am not or do not plan to",I have not heard of the strategic plan,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:19:47,Female,Junior,"Grants, covering some costs",No,Heterosexual,Asian,Protestant,,Somewhat agree,Strongly approve,A moderate role,None of the above,"University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",25-29,Once or twice a week,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Front/Main Door,Day 1,DO
10/2/2013 15:19:54,Male,Junior,None,No,Heterosexual,Asian,Other religion,"Physical sciences (incl. math, CS)",No opinion,No opinion,A moderate role,None of the above,None of the above,"Yes, I support converting all bathrooms",35-39,I have never masturbated,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Front/Main Door,Day 1,KB
10/2/2013 15:22:13,Female,Senior,None,No,Heterosexual,White,Jewish,Humanities/arts,Not familiar enough to answer,No opinion,A moderate role,None of the above,None of the above,"No, I do not support converting any bathrooms",25-29,Once or twice a week,"No, and I would not have wanted to even if I felt more prepared",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,KL
10/2/2013 15:22:13,Female,First-year,None,No,Bisexual,White,Other religion,"Physical sciences (incl. math, CS)",Strongly agree,No opinion,A moderate role,Depression,My parents' income and savings,"Yes, I support converting some bathrooms",25-29,Once or twice a week,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Front/Main Door,Day 1,KB
10/2/2013 15:22:25,Female,Sophomore,None,No,Heterosexual,White,Catholic,Social sciences,Strongly disagree,Strongly approve,A moderate role,None of the above,"Non-University grants and scholarships, My parents' income and savings, My own income and savings, My parents borrow money from outside sources","Yes, I support converting some bathrooms",25-29,I have never masturbated,"Yes, but I am not or do not plan to",Somewhat approve,Somewhat approve,,J. Walter Wilson: Front/Main Door,Day 1,DO
